elapsed_us,rss_bytes,vsize_bytes,minor_faults,major_faults,read_bytes,available_bytes,thread_count,process_cpu_pct,system_user_ticks,system_system_ticks,system_idle_ticks,system_iowait_ticks,thermal_json,frequency_json
1189681,41127936,5016764416,3661,352,42491904,7817887744,1,92.72317226337694,2550200,406177,10297477,27135,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
1308323,49254400,5024829440,5623,352,42491904,7810404352,1,92.71610558574163,2550213,406178,10297558,27135,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
1426925,52924416,5028462592,6529,352,42491904,7806533632,1,109.61072577038888,2550225,406180,10297639,27135,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
1545794,55676928,5030928384,7107,353,42504192,7804510208,1,100.95148117022687,2550238,406180,10297720,27135,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
1661979,55676928,5030928384,7107,353,42504192,7804510208,1,94.67598628385952,2550252,406180,10297799,27135,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
1778443,55676928,5030928384,7107,353,42504192,7804510208,1,103.03676744260709,2550264,406180,10297879,27135,"{""thermal_zone0"": 43000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
1896756,55676928,5030928384,7107,353,42504192,7804522496,1,92.97385662209126,2550278,406181,10297960,27135,"{""thermal_zone0"": 43000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2014639,58953728,5034209280,7916,353,42504192,7801167872,1,110.27883205283774,2550290,406182,10298040,27135,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2131283,58953728,5034209280,7924,353,42504192,7801167872,1,94.30404753143466,2550303,406183,10298120,27135,"{""thermal_zone0"": 42000, ""thermal_zone1"": 46000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2247853,60395520,10029924352,8121,362,43532288,7799918592,1,94.36320373096324,2550314,406184,10298200,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2368053,76910592,10029924352,10229,424,51789824,7791755264,1,49.917133814083584,2550316,406188,10298289,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2489257,93425664,10029924352,12405,488,60047360,7783510016,1,33.00209161481289,2550319,406194,10298378,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2609396,109678592,10029924352,14513,550,68173824,7774892032,1,41.6184866787423,2550321,406198,10298467,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2730122,126193664,10029924352,16621,612,76431360,7766843392,1,41.4159455763993,2550324,406200,10298555,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 46000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2850882,142708736,10029924352,18797,676,84688896,7758340096,1,41.40467067706234,2550326,406205,10298644,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
2971686,159223808,10029924352,20905,738,92946432,7750352896,1,41.38930452028489,2550328,406210,10298734,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3092730,175738880,10029924352,23047,801,101203968,7742107648,1,49.568860788779034,2550329,406217,10298823,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3214021,192253952,10029924352,25189,864,109461504,7733862400,1,32.97834100460387,2550332,406220,10298913,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3335533,209031168,10029924352,27393,928,117587968,7725301760,1,41.14820782066953,2550334,406225,10299002,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3456415,225546240,10029924352,29535,991,125845504,7717056512,1,41.36288385997109,2550335,406230,10299092,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3577255,242061312,10029924352,31677,1054,134103040,7708438528,1,33.10144255672894,2550336,406236,10299181,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3698213,258576384,10029924352,33819,1117,142360576,7699615744,1,41.33665308545418,2550339,406246,10299261,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3819108,275091456,10029924352,35927,1179,150618112,7690293248,1,41.35839292402233,2550342,406254,10299349,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
3945359,291868672,10029924352,38109,1244,159006720,7680888832,1,47.524341789648375,2550345,406272,10299428,27136,"{""thermal_zone0"": 44000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4071082,308908032,10029924352,40347,1309,167526400,7673683968,1,31.816035103522378,2550348,406290,10299507,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4191446,325160960,10029924352,42455,1371,175652864,7664549888,1,49.84848262922033,2550350,406307,10299584,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4315181,341938176,10029924352,44597,1434,184041472,7652888576,1,40.40911023713569,2550352,406324,10299662,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4439525,358453248,10029924352,46773,1498,192430080,7648825344,1,48.253054070498564,2550354,406342,10299740,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4564110,375492608,10029924352,48949,1562,200818688,7635447808,1,48.1598749885229,2550357,406359,10299819,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4689505,392269824,10029924352,51125,1626,209207296,7630704640,1,39.87399053410605,2550359,406377,10299898,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4813582,408784896,10029924352,53301,1690,217595904,7618027520,1,40.297811465351174,2550361,406396,10299976,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
4937867,425824256,10029924352,55484,1755,225984512,7614488576,1,56.321839663099496,2550363,406412,10300054,27136,"{""thermal_zone0"": 44000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5061947,442339328,10029924352,57653,1818,234373120,7602360320,1,40.29659356695348,2550367,406431,10300132,27136,"{""thermal_zone0"": 44000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5185052,459116544,10029924352,59829,1882,242630656,7596576768,1,40.615684386629084,2550368,406436,10300221,27136,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5306172,475893760,10029924352,62005,1946,251019264,7588270080,1,49.537792171111725,2550371,406441,10300310,27136,"{""thermal_zone0"": 43000, ""thermal_zone1"": 46000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5427545,492539904,10029924352,64205,2013,258797568,7579832320,1,32.956140419391275,2550373,406448,10300399,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5548420,509054976,10029924352,66378,2077,267055104,7571066880,1,41.36526452677149,2550374,406452,10300488,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5669861,526749696,10029924352,68697,2148,275292160,7562067968,1,41.17230700236117,2550376,406456,10300577,27137,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5791262,543789056,10029924352,70941,2214,283811840,7553454080,1,41.18566036886026,2550378,406461,10300666,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
5912263,561090560,10029924352,73185,2280,292462592,7544778752,1,41.32203469897204,2550380,406467,10300755,27137,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6033365,578129920,10029924352,75361,2344,300982272,7536390144,1,41.28740196843139,2550380,406472,10300845,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6154745,595300352,10029924352,77606,2410,309501952,7527653376,1,41.1929694871482,2550383,406477,10300934,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6276439,612339712,10029924352,79840,2476,318021632,7519121408,1,32.86934689347283,2550385,406480,10301024,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6397727,629641216,10029924352,82094,2542,326672384,7510507520,1,41.224115820835344,2550387,406486,10301114,27137,"{""thermal_zone0"": 41000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6519145,646680576,10029924352,84304,2607,335192064,7501574144,1,41.1803036024472,2550389,406490,10301203,27137,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6640418,663851008,10029924352,86557,2673,343580672,7493079040,1,41.22928544840983,2550391,406494,10301293,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6761718,681021440,10029924352,88801,2743,351551488,7484555264,1,32.97607547801583,2550394,406496,10301382,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
6883173,697536512,10029924352,90966,2806,359940096,7476166656,1,41.16740552553858,2550397,406500,10301471,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7004455,714051584,10029924352,93108,2869,368066560,7467859968,1,32.98089019611213,2550399,406505,10301561,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7125677,730566656,10029924352,95228,2932,376324096,7459500032,1,41.2467867515717,2550401,406509,10301651,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7247032,747212800,10029924352,97425,2996,384581632,7451103232,1,41.20148371816659,2550404,406514,10301740,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7368202,763727872,10029924352,99567,3059,392970240,7442857984,1,41.26431722224462,2550406,406520,10301830,27138,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7489271,780505088,10029924352,101743,3123,401227776,7434354688,1,33.0390492901234,2550409,406523,10301920,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7609822,797020160,10029924352,103885,3186,409485312,7425851392,1,41.47626709747125,2550412,406526,10302009,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7730878,813797376,10029924352,106061,3250,417742848,7417430016,1,33.042574647017325,2550414,406531,10302098,27138,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7851979,831098880,10029924352,108441,3322,425664512,7408689152,1,41.287827794283594,2550416,406535,10302187,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
7973438,847613952,10029924352,110523,3385,433922048,7400185856,1,41.166092471031256,2550418,406541,10302277,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
8094830,864129024,10029924352,112602,3448,442179584,7391940608,1,41.18867144803437,2550420,406546,10302366,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
8215904,880906240,10029924352,114694,3512,450568192,7383810048,1,33.03784423110716,2550421,406550,10302456,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
8337418,897421312,10029924352,116780,3575,458825728,7375564800,1,41.14733314505411,2550423,406556,10302546,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
8458606,913936384,10029924352,118872,3638,466952192,7367311360,1,33.00658464860447,2550424,406560,10302635,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
8579712,930451456,10029924352,120951,3701,475209728,7358631936,1,41.28612352084825,2550428,406565,10302725,27139,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
